date,state,town,propertyCategory,propertyType,lotSize,transactedAmount
3/7/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,2605,1413600
3/7/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,APARTMENT/FLAT,786,170000
3/7/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1023,330000
3/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,3078,375000
3/7/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,656,110000
3/7/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,750,220000
3/7/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,829,70000
3/7/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,TERRACE HOUSE,1879,740000
3/7/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,2099,180000
3/7/2015,SELANGOR,PORT KLANG,RESIDENTIAL,TERRACE HOUSE,861,115000
3/7/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1173,230000
3/7/2015,SELANGOR,SELAYANG,RESIDENTIAL,BUNGALOW,3200,1638000
3/7/2015,SELANGOR,KUALA KUBU BHARU,RESIDENTIAL,TERRACE HOUSE,1076,65000
3/7/2015,SELANGOR,BALAKONG,RESIDENTIAL,APARTMENT/FLAT,950,152000
3/7/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,SERVICE RESIDENCE,1046,355000
3/7/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,SERVICE RESIDENCE,1021,500000
3/7/2015,SELANGOR,BALAKONG,RESIDENTIAL,APARTMENT/FLAT,950,152000
3/7/2015,SELANGOR,KEPONG,RESIDENTIAL,TERRACE HOUSE,1650,350000
3/7/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,TERRACE HOUSE,1430,655000
3/7/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,CONDOMINIUM,860,395000
3/7/2015,SELANGOR,SUNWAY,RESIDENTIAL,CONDOMINIUM,1389,820000
3/7/2015,SELANGOR,KAJANG,RESIDENTIAL,CONDOMINIUM,1959,700000
3/7/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1300,130000
3/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,829,300000
3/7/2015,SELANGOR,JENJAROM,RESIDENTIAL,SEMI-D,3692,480000
3/7/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1539,520000
3/7/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,SEMI-D,3918,1700000
3/7/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,APARTMENT/FLAT,646,157000
3/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2123,798000
3/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1095,345000
3/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,650,120000
3/7/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,941,295000
3/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,743,160000
3/7/2015,SELANGOR,SERENDAH,RESIDENTIAL,BUNGALOW,5231,250000
3/7/2015,SELANGOR,DENGKIL,RESIDENTIAL,TERRACE HOUSE,829,180000
3/7/2015,SELANGOR,DAMANSARA,RESIDENTIAL,TERRACE HOUSE,2480,1200000
3/7/2015,SELANGOR,BANTING,RESIDENTIAL,TERRACE HOUSE,1216,170000
3/7/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,608,420000
3/2/2016,SELANGOR,DAMANSARA,RESIDENTIAL,APARTMENT/FLAT,690,35000
3/2/2016,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1765,150000
3/2/2016,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1765,150000
3/2/2016,SELANGOR,SUBANG JAYA,RESIDENTIAL,CONDOMINIUM,1781,650000
3/2/2016,SELANGOR,SUBANG JAYA,RESIDENTIAL,CONDOMINIUM,1474,685000
3/2/2016,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,865,315000
3/2/2016,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1908,950000
3/12/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,2217,820000
3/12/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1383,515000
3/12/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1780,420000
3/12/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1302,270000
3/12/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,800,178000
3/12/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,2217,355000
3/12/2015,SELANGOR,JENJAROM,RESIDENTIAL,TERRACE HOUSE,904,120000
3/12/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1483,370000
3/12/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1663,500000
3/12/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,646,35000
3/12/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1543,700000
3/12/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,3039,430000
3/12/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,753,90000
3/12/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1302,280000
3/12/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,3100,830000
3/12/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1875,890000
3/12/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1782,448000
3/12/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1539,140000
3/12/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,TERRACE HOUSE,3554,1128000
3/12/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,592,20000
3/12/2015,SELANGOR,ULU LANGAT,RESIDENTIAL,TERRACE HOUSE,1815,573000
3/12/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1173,680000
3/12/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1650,350000
3/12/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1389,230000
3/12/2015,SELANGOR,SAUJANA,RESIDENTIAL,CONDOMINIUM,2368,1400000
3/12/2015,SELANGOR,SAUJANA,RESIDENTIAL,CONDOMINIUM,651,455000
3/12/2015,SELANGOR,RAWANG,RESIDENTIAL,BUNGALOW,4000,550000
3/12/2015,SELANGOR,SEMENYIH,RESIDENTIAL,APARTMENT/FLAT,484,55000
3/12/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,1044,285000
3/12/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,910,492100
3/12/2015,SELANGOR,AMPANG,RESIDENTIAL,TERRACE HOUSE,700,280000
3/12/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,786,300000
3/12/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1400,200000
3/12/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1507,200000
3/12/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,SEMI-D,3767,2300000
3/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1302,120000
3/11/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,517,78000
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,CLUSTER HOUSE,1335,300000
3/11/2015,SELANGOR,KEPONG,RESIDENTIAL,TERRACE HOUSE,1927,500000
3/11/2015,SELANGOR,BANDAR SRI DAMANSARA,RESIDENTIAL,APARTMENT/FLAT,811,265000
3/11/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,732,275000
3/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,1565,645000
3/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,700,180000
3/11/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,947,330000
3/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1200,395000
3/11/2015,SELANGOR,CHERAS,RESIDENTIAL,CONDOMINIUM,1425,529500
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,SEMI-D,3197,1540000
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,1432,750000
3/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,CONDOMINIUM,1604,505000
3/11/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,840,222000
3/11/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1500,465000
3/11/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1353,585000
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1260,192000
3/11/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,1066,435000
3/11/2015,SELANGOR,BALAKONG,RESIDENTIAL,APARTMENT/FLAT,904,140000
3/11/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1302,270000
3/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,650,85000
3/11/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,834,250000
3/11/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,CONDOMINIUM,1396,575000
3/11/2015,SELANGOR,CHERAS,RESIDENTIAL,SEMI-D,3200,1650000
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,800,235000
3/11/2015,SELANGOR,SEMENYIH,RESIDENTIAL,APARTMENT/FLAT,753,120000
3/11/2015,SELANGOR,BUKIT RAJA,RESIDENTIAL,APARTMENT/FLAT,830,285000
3/11/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,TERRACE HOUSE,840,100000
3/11/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1480,260000
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1650,225000
3/11/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,990,355000
3/11/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,753,301000
3/11/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,APARTMENT/FLAT,616,65000
3/11/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,753,199000
3/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,3251,1350000
3/11/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,753,220000
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,786,225000
3/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1507,800000
3/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,840,32000
3/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1408,800000
3/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1401,300000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1475,155000
3/11/2015,SELANGOR,AMPANG,RESIDENTIAL,TOWN HOUSE,710,200000
3/11/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,753,296000
3/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,BUNGALOW,4801,500000
3/11/2015,SELANGOR,AMPANG,RESIDENTIAL,TERRACE HOUSE,2185,200000
3/11/2015,SELANGOR,AMPANG,RESIDENTIAL,TERRACE HOUSE,980,360000
3/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1173,660000
3/11/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,614,135000
3/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,1195,580000
3/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1200,668000
3/11/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,689,140000
3/11/2015,SELANGOR,KEPONG,RESIDENTIAL,CONDOMINIUM,962,300000
3/11/2015,SELANGOR,KOTA DAMANSARA,RESIDENTIAL,APARTMENT/FLAT,600,115000
3/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1797,848000
3/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,1400,460000
3/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,870,440000
3/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,1044,395000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1776,135000
3/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,1109,390000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,945,165000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1989,120000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1791,168000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,2850,935000
3/11/2015,SELANGOR,KAJANG,RESIDENTIAL,CONDOMINIUM,1453,630000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1453,180000
3/11/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,753,295000
3/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TOWN HOUSE,1625,725000
3/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,829,250000
3/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,960,300000
3/11/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,APARTMENT/FLAT,813,290000
3/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1195,175000
3/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,SERVICE RESIDENCE,710,520000
3/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,SERVICE RESIDENCE,495,415000
3/11/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,1453,300000
3/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1650,340000
3/10/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1798,880000
3/10/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1560,450000
3/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,743,150000
29/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,517,127000
29/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TOWN HOUSE,1507,650000
29/9/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,606,70000
29/9/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,APARTMENT/FLAT,850,250000
29/9/2015,SELANGOR,BANGI,RESIDENTIAL,TERRACE HOUSE,2091,615000
29/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,465,188000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,1851,360000
29/9/2015,SELANGOR,IJOK,RESIDENTIAL,TERRACE HOUSE,1711,400000
29/9/2015,SELANGOR,ULU LANGAT,RESIDENTIAL,TOWN HOUSE,887,245000
29/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1080,450000
29/9/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,APARTMENT/FLAT,872,400000
29/9/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,CONDOMINIUM,850,245000
29/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,924,313000
29/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,872,320000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,CLUSTER HOUSE,2560,940000
29/9/2015,SELANGOR,IJOK,RESIDENTIAL,TERRACE HOUSE,2448,568000
29/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,2733,1155000
29/9/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,1044,415000
29/9/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,2038,833000
29/9/2015,SELANGOR,SELAYANG,RESIDENTIAL,TERRACE HOUSE,1650,498000
29/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,2898,1160000
29/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1894,840000
29/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,800,250000
29/9/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,1399,550000
29/9/2015,SELANGOR,CYBERJAYA,RESIDENTIAL,CONDOMINIUM,1001,250000
29/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,1178,512000
29/9/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,1066,288000
29/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,786,60000
29/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,818,388000
29/9/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,883,145000
29/9/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1195,125000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1195,250000
29/9/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1300,360000
29/9/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,829,295000
29/9/2015,SELANGOR,SUNWAY,RESIDENTIAL,CONDOMINIUM,2045,600000
29/9/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1399,165000
29/9/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1898,570000
29/9/2015,SELANGOR,ARA DAMANSARA,RESIDENTIAL,SERVICE RESIDENCE,864,570000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1173,170000
29/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,829,220000
29/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,2364,130000
29/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1120,240000
29/9/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1399,120000
29/9/2015,SELANGOR,SEPANG,RESIDENTIAL,BUNGALOW,6300,538000
29/9/2015,SELANGOR,SAUJANA,RESIDENTIAL,CONDOMINIUM,651,448000
29/9/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,2487,850000
29/9/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1553,530000
29/9/2015,SELANGOR,RAWANG,RESIDENTIAL,BUNGALOW,4790,1500000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1076,155000
29/9/2015,SELANGOR,GOMBAK,RESIDENTIAL,TERRACE HOUSE,1540,390000
29/9/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1540,315000
29/9/2015,SELANGOR,SELAYANG,RESIDENTIAL,CONDOMINIUM,991,380000
29/9/2015,SELANGOR,DENGKIL,RESIDENTIAL,BUNGALOW,5995,1600000
29/9/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,APARTMENT/FLAT,646,95000
29/9/2015,SELANGOR,KAJANG,RESIDENTIAL,BUNGALOW,5834,2600000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1195,220000
29/9/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,TERRACE HOUSE,2625,870000
29/9/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,872,225000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,829,195000
29/9/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,1206,290000
29/9/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,804,370000
29/9/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,804,400000
29/9/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,818,200000
29/9/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,807,178000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1432,175000
29/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,800,308000
29/9/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,6318,1000000
29/9/2015,SELANGOR,BATANG KALI,RESIDENTIAL,TERRACE HOUSE,1432,295000
29/9/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,2013,1100000
29/9/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,657,150000
29/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,704,70000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,3200,730000
29/9/2015,SELANGOR,SELAYANG,RESIDENTIAL,TERRACE HOUSE,1399,450000
29/9/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,657,138000
29/9/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1973,650000
29/9/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,CONDOMINIUM,1072,395000
29/9/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,657,120000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,3520,630000
29/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,BUNGALOW,3821,2430000
29/9/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,840,255000
29/9/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,700,135000
29/9/2015,SELANGOR,KEPONG,RESIDENTIAL,TERRACE HOUSE,1549,520000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1302,175000
29/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,2612,1800000
29/9/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,646,150000
29/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1647,845000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1616,270000
29/9/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,2809,340000
29/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1453,400000
29/8/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,840,315000
29/8/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,650,22000
29/8/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1650,250000
29/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,3240,1478000
29/7/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,TERRACE HOUSE,1399,617000
29/7/2015,SELANGOR,SEMENYIH,RESIDENTIAL,APARTMENT/FLAT,700,60000
29/7/2015,SELANGOR,RAWANG,RESIDENTIAL,APARTMENT/FLAT,603,44000
29/7/2015,SELANGOR,BERANANG,RESIDENTIAL,APARTMENT/FLAT,700,75000
29/7/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1540,525000
29/7/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1798,720000
29/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,850,360000
29/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,650,80000
29/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1849,370000
29/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,650,80000
29/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,700,125000
29/7/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,2491,830000
29/7/2015,SELANGOR,ULU KELANG,RESIDENTIAL,TERRACE HOUSE,1439,600000
29/7/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,606,100000
29/7/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,APARTMENT/FLAT,872,320000
29/7/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,SEMI-D,3208,1450000
29/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,3193,750000
29/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1871,795000
29/7/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,SEMI-D,3498,2220000
29/7/2015,SELANGOR,KAPAR,RESIDENTIAL,APARTMENT/FLAT,650,50000
29/7/2015,SELANGOR,SUNGAI PELEK,RESIDENTIAL,TERRACE HOUSE,1300,130000
29/7/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1798,500000
29/7/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,TERRACE HOUSE,1173,505000
29/7/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,650,74000
29/7/2015,SELANGOR,DENGKIL,RESIDENTIAL,TERRACE HOUSE,2099,850000
29/7/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,850,143000
29/7/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,TERRACE HOUSE,1173,400000
29/7/2015,SELANGOR,KAPAR,RESIDENTIAL,SEMI-D,2632,545900
29/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1200,220000
29/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1300,190000
29/7/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,490,360000
29/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,1195,255000
29/7/2015,SELANGOR,SUNWAY,RESIDENTIAL,TERRACE HOUSE,998,300000
29/7/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,687,105000
29/7/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,764,305000
